Province/State;Country/Region;Lat;Long;Date;Confirmed;Deaths;Recovered;Active;WHO Region;NewCases;CaseFatalityRate
;Japan;36.2048;138.253;2020/02/15;54;1;12;41;Western Pacific;11;0.0185
;Japan;36.2048;138.253;2020/02/15;54;1;12;41;Western Pacific;0;0.0185
;Japan;36.2048;138.253;2020/02/16;60;1;12;47;Western Pacific;6;0.0167
;Japan;36.2048;138.253;2020/02/16;60;1;12;47;Western Pacific;0;0.0167
;Japan;36.2048;138.253;2020/02/17;67;1;12;54;Western Pacific;7;0.0149
;Japan;36.2048;138.253;2020/02/17;67;1;12;54;Western Pacific;0;0.0149
;Japan;36.2048;138.253;2020/02/18;79;2;13;64;Western Pacific;12;0.0253
;Japan;36.2048;138.253;2020/02/18;79;2;13;64;Western Pacific;0;0.0253
;Japan;36.2048;138.253;2020/02/19;85;2;18;65;Western Pacific;6;0.0235
;Japan;36.2048;138.253;2020/02/19;85;2;18;65;Western Pacific;0;0.0235
;Japan;36.2048;138.253;2020/02/20;95;2;18;75;Western Pacific;10;0.0211
;Japan;36.2048;138.253;2020/02/20;95;2;18;75;Western Pacific;0;0.0211
;Japan;36.2048;138.253;2020/02/21;112;2;22;88;Western Pacific;17;0.0179
;Japan;36.2048;138.253;2020/02/21;112;2;22;88;Western Pacific;0;0.0179
;Japan;36.2048;138.253;2020/02/22;137;2;22;113;Western Pacific;25;0.0146
;Japan;36.2048;138.253;2020/02/22;137;2;22;113;Western Pacific;0;0.0146
;Japan;36.2048;138.253;2020/02/23;149;2;22;125;Western Pacific;12;0.0134
;Japan;36.2048;138.253;2020/02/23;149;2;22;125;Western Pacific;0;0.0134
;Japan;36.2048;138.253;2020/02/24;160;2;22;136;Western Pacific;11;0.0125
;Japan;36.2048;138.253;2020/02/24;160;2;22;136;Western Pacific;0;0.0125
;Japan;36.2048;138.253;2020/02/25;173;3;22;148;Western Pacific;13;0.0173
;Japan;36.2048;138.253;2020/02/25;173;3;22;148;Western Pacific;0;0.0173
;Kuwait;29.3117;47.4818;2020/02/24;1;0;0;1;Eastern Mediterranean;1;0.0000
;Kuwait;29.3117;47.4818;2020/02/24;1;0;0;1;Eastern Mediterranean;0;0.0000
;Kuwait;29.3117;47.4818;2020/02/25;11;0;0;11;Eastern Mediterranean;10;0.0000
;Kuwait;29.3117;47.4818;2020/02/25;11;0;0;11;Eastern Mediterranean;0;0.0000
;Lebanon;33.8547;35.8623;2020/02/21;1;0;0;1;Eastern Mediterranean;1;0.0000
;Lebanon;33.8547;35.8623;2020/02/21;1;0;0;1;Eastern Mediterranean;0;0.0000
;Lebanon;33.8547;35.8623;2020/02/22;1;0;0;1;Eastern Mediterranean;0;0.0000
;Lebanon;33.8547;35.8623;2020/02/22;1;0;0;1;Eastern Mediterranean;0;0.0000
;Lebanon;33.8547;35.8623;2020/02/23;1;0;0;1;Eastern Mediterranean;0;0.0000
;Lebanon;33.8547;35.8623;2020/02/23;1;0;0;1;Eastern Mediterranean;0;0.0000
;Lebanon;33.8547;35.8623;2020/02/24;1;0;0;1;Eastern Mediterranean;0;0.0000
;Lebanon;33.8547;35.8623;2020/02/24;1;0;0;1;Eastern Mediterranean;0;0.0000
;Lebanon;33.8547;35.8623;2020/02/25;1;0;0;1;Eastern Mediterranean;0;0.0000
;Lebanon;33.8547;35.8623;2020/02/25;1;0;0;1;Eastern Mediterranean;0;0.0000
;Malaysia;4.21048;101.976;2020/01/25;3;0;0;3;Western Pacific;3;0.0000
;Malaysia;4.21048;101.976;2020/01/25;3;0;0;3;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/01/26;4;0;0;4;Western Pacific;1;0.0000
;Malaysia;4.21048;101.976;2020/01/26;4;0;0;4;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/01/27;4;0;0;4;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/01/27;4;0;0;4;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/01/28;4;0;0;4;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/01/28;4;0;0;4;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/01/29;7;0;0;7;Western Pacific;3;0.0000
;Malaysia;4.21048;101.976;2020/01/29;7;0;0;7;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/01/30;8;0;0;8;Western Pacific;1;0.0000
;Malaysia;4.21048;101.976;2020/01/30;8;0;0;8;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/01/31;8;0;0;8;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/01/31;8;0;0;8;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/01;8;0;0;8;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/01;8;0;0;8;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/02;8;0;0;8;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/02;8;0;0;8;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/03;8;0;0;8;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/03;8;0;0;8;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/04;10;0;0;10;Western Pacific;2;0.0000
;Malaysia;4.21048;101.976;2020/02/04;10;0;0;10;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/05;12;0;0;12;Western Pacific;2;0.0000
;Malaysia;4.21048;101.976;2020/02/05;12;0;0;12;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/06;12;0;0;12;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/06;12;0;0;12;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/07;12;0;1;11;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/07;12;0;1;11;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/08;16;0;1;15;Western Pacific;4;0.0000
;Malaysia;4.21048;101.976;2020/02/08;16;0;1;15;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/09;16;0;1;15;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/09;16;0;1;15;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/10;18;0;1;17;Western Pacific;2;0.0000
;Malaysia;4.21048;101.976;2020/02/10;18;0;1;17;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/11;18;0;3;15;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/11;18;0;3;15;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/12;18;0;3;15;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/12;18;0;3;15;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/13;19;0;3;16;Western Pacific;1;0.0000
;Malaysia;4.21048;101.976;2020/02/13;19;0;3;16;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/14;19;0;3;16;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/14;19;0;3;16;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/15;22;0;7;15;Western Pacific;3;0.0000
;Malaysia;4.21048;101.976;2020/02/15;22;0;7;15;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/16;22;0;7;15;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/16;22;0;7;15;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/17;22;0;7;15;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/17;22;0;7;15;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/18;22;0;13;9;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/18;22;0;13;9;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/19;22;0;15;7;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/19;22;0;15;7;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/20;22;0;15;7;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/20;22;0;15;7;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/21;22;0;15;7;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/21;22;0;15;7;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/22;22;0;15;7;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/22;22;0;15;7;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/23;22;0;15;7;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/23;22;0;15;7;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/24;22;0;18;4;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/24;22;0;18;4;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/25;22;0;18;4;Western Pacific;0;0.0000
;Malaysia;4.21048;101.976;2020/02/25;22;0;18;4;Western Pacific;0;0.0000
;Nepal;28.1667;84.25;2020/01/25;1;0;0;1;South-East Asia;1;0.0000
;Nepal;28.1667;84.25;2020/01/25;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/01/26;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/01/26;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/01/27;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/01/27;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/01/28;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/01/28;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/01/29;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/01/29;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/01/30;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/01/30;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/01/31;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/01/31;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/01;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/01;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/02;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/02;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/03;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/03;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/04;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/04;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/05;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/05;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/06;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/06;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/07;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/07;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/08;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/08;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/09;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/09;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/10;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/10;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/11;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/11;1;0;0;1;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/12;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/12;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/13;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/13;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/14;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/14;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/15;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/15;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/16;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/16;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/17;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/17;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/18;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/18;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/19;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/19;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/20;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/20;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/21;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/21;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/22;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/22;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/23;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/23;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/24;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/24;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/25;1;0;1;0;South-East Asia;0;0.0000
;Nepal;28.1667;84.25;2020/02/25;1;0;1;0;South-East Asia;0;0.0000
;Oman;21.5126;55.9233;2020/02/24;2;0;0;2;Eastern Mediterranean;2;0.0000
;Oman;21.5126;55.9233;2020/02/24;2;0;0;2;Eastern Mediterranean;0;0.0000
;Philippines;12.8797;121.774;2020/01/30;1;0;0;1;Western Pacific;1;0.0000
;Philippines;12.8797;121.774;2020/01/30;1;0;0;1;Western Pacific;0;0.0000
;Philippines;12.8797;121.774;2020/01/31;1;0;0;1;Western Pacific;0;0.0000
;Philippines;12.8797;121.774;2020/01/31;1;0;0;1;Western Pacific;0;0.0000
;Philippines;12.8797;121.774;2020/02/01;1;0;0;1;Western Pacific;0;0.0000
;Philippines;12.8797;121.774;2020/02/01;1;0;0;1;Western Pacific;0;0.0000
;Philippines;12.8797;121.774;2020/02/02;2;1;0;1;Western Pacific;1;0.5000
;Philippines;12.8797;121.774;2020/02/02;2;1;0;1;Western Pacific;0;0.5000
;Philippines;12.8797;121.774;2020/02/03;2;1;0;1;Western Pacific;0;0.5000
;Philippines;12.8797;121.774;2020/02/03;2;1;0;1;Western Pacific;0;0.5000
;Philippines;12.8797;121.774;2020/02/04;2;1;0;1;Western Pacific;0;0.5000
;Philippines;12.8797;121.774;2020/02/04;2;1;0;1;Western Pacific;0;0.5000
;Philippines;12.8797;121.774;2020/02/05;2;1;0;1;Western Pacific;0;0.5000
;Philippines;12.8797;121.774;2020/02/05;2;1;0;1;Western Pacific;0;0.5000
;Philippines;12.8797;121.774;2020/02/06;2;1;0;1;Western Pacific;0;0.5000
;Philippines;12.8797;121.774;2020/02/06;2;1;0;1;Western Pacific;0;0.5000
;Philippines;12.8797;121.774;2020/02/07;3;1;0;2;Western Pacific;1;0.3333
;Philippines;12.8797;121.774;2020/02/07;3;1;0;2;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/08;3;1;0;2;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/08;3;1;0;2;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/09;3;1;0;2;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/09;3;1;0;2;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/10;3;1;0;2;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/10;3;1;0;2;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/11;3;1;0;2;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/11;3;1;0;2;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/12;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/12;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/13;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/13;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/14;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/14;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/15;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/15;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/16;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/16;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/17;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/17;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/18;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/18;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/19;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/19;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/20;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/20;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/21;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/21;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/22;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/22;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/23;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/23;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/24;3;1;1;1;Western Pacific;0;0.3333
;Philippines;12.8797;121.774;2020/02/24;3;1;1;1;Western Pacific;0;0.3333
;Russia;61.524;105.319;2020/01/31;2;0;0;2;Europe;2;0.0000
;Russia;61.524;105.319;2020/01/31;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/01;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/01;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/02;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/02;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/03;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/03;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/04;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/04;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/05;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/05;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/06;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/06;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/07;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/07;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/08;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/08;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/09;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/09;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/10;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/10;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/11;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/11;2;0;0;2;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/12;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/12;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/13;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/13;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/14;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/14;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/15;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/15;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/16;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/16;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/17;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/17;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/18;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/18;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/19;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/19;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/20;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/20;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/21;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/21;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/22;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/22;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/23;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/23;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/24;2;0;2;0;Europe;0;0.0000
;Russia;61.524;105.319;2020/02/24;2;0;2;0;Europe;0;0.0000
;Singapore;1.2833;103.833;2020/01/23;1;0;0;1;Western Pacific;1;0.0000
;Singapore;1.2833;103.833;2020/01/23;1;0;0;1;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/01/24;3;0;0;3;Western Pacific;2;0.0000
;Singapore;1.2833;103.833;2020/01/24;3;0;0;3;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/01/25;3;0;0;3;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/01/25;3;0;0;3;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/01/26;4;0;0;4;Western Pacific;1;0.0000
;Singapore;1.2833;103.833;2020/01/26;4;0;0;4;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/01/27;5;0;0;5;Western Pacific;1;0.0000
;Singapore;1.2833;103.833;2020/01/27;5;0;0;5;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/01/28;7;0;0;7;Western Pacific;2;0.0000
;Singapore;1.2833;103.833;2020/01/28;7;0;0;7;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/01/29;7;0;0;7;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/01/29;7;0;0;7;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/01/30;10;0;0;10;Western Pacific;3;0.0000
;Singapore;1.2833;103.833;2020/01/30;10;0;0;10;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/01/31;13;0;0;13;Western Pacific;3;0.0000
;Singapore;1.2833;103.833;2020/01/31;13;0;0;13;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/01;16;0;0;16;Western Pacific;3;0.0000
;Singapore;1.2833;103.833;2020/02/01;16;0;0;16;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/02;18;0;0;18;Western Pacific;2;0.0000
;Singapore;1.2833;103.833;2020/02/02;18;0;0;18;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/03;18;0;0;18;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/03;18;0;0;18;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/04;24;0;0;24;Western Pacific;6;0.0000
;Singapore;1.2833;103.833;2020/02/04;24;0;0;24;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/05;28;0;0;28;Western Pacific;4;0.0000
;Singapore;1.2833;103.833;2020/02/05;28;0;0;28;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/06;28;0;0;28;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/06;28;0;0;28;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/07;30;0;0;30;Western Pacific;2;0.0000
;Singapore;1.2833;103.833;2020/02/07;30;0;0;30;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/08;33;0;2;31;Western Pacific;3;0.0000
;Singapore;1.2833;103.833;2020/02/08;33;0;2;31;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/09;40;0;2;38;Western Pacific;7;0.0000
;Singapore;1.2833;103.833;2020/02/09;40;0;2;38;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/10;45;0;2;43;Western Pacific;5;0.0000
;Singapore;1.2833;103.833;2020/02/10;45;0;2;43;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/11;47;0;9;38;Western Pacific;2;0.0000
;Singapore;1.2833;103.833;2020/02/11;47;0;9;38;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/12;50;0;15;35;Western Pacific;3;0.0000
;Singapore;1.2833;103.833;2020/02/12;50;0;15;35;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/13;58;0;15;43;Western Pacific;8;0.0000
;Singapore;1.2833;103.833;2020/02/13;58;0;15;43;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/14;67;0;17;50;Western Pacific;9;0.0000
;Singapore;1.2833;103.833;2020/02/14;67;0;17;50;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/15;72;0;18;54;Western Pacific;5;0.0000
;Singapore;1.2833;103.833;2020/02/15;72;0;18;54;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/16;75;0;18;57;Western Pacific;3;0.0000
;Singapore;1.2833;103.833;2020/02/16;75;0;18;57;Western Pacific;0;0.0000
;Singapore;1.2833;103.833;2020/02/17;77;0;24;53;Western Pacific;2;0.0000
